"domain","model","value","datatype"
"animals","animals ~ occupations",0.00235628844971128,"permuted"
"animals","animals ~ foods",0.113534900280171,"permuted"
"animals","animals ~ occupations",0.034628416515531,"permuted"
"animals","animals ~ foods",0.014916543944901,"permuted"
"animals","animals ~ occupations",0.0298819133377183,"permuted"
"animals","animals ~ foods",0.00174017788493961,"permuted"
"animals","animals ~ occupations",0.0274132848901148,"permuted"
"animals","animals ~ foods",0.0233008189479733,"permuted"
"animals","animals ~ occupations",0.0189011253864294,"permuted"
"animals","animals ~ foods",0.0123719209701716,"permuted"
"animals","animals ~ occupations",0.0246197971292812,"permuted"
"animals","animals ~ foods",0.0000187553177574274,"permuted"
"animals","animals ~ occupations",0.0128115276609043,"permuted"
"animals","animals ~ foods",0.0000229771848573916,"permuted"
"animals","animals ~ occupations",0.00365755854616938,"permuted"
"animals","animals ~ foods",0.0061301809812457,"permuted"
"animals","animals ~ occupations",0.18607691744908,"permuted"
"animals","animals ~ foods",0.0000265612519464522,"permuted"
"animals","animals ~ occupations",0.00292028029877879,"permuted"
"animals","animals ~ foods",0.0153928077568141,"permuted"
"animals","animals ~ occupations",0.000880946815926531,"permuted"
"animals","animals ~ foods",0.00131938304733543,"permuted"
"animals","animals ~ occupations",0.000119090858794563,"permuted"
"animals","animals ~ foods",0.108867403410096,"permuted"
"animals","animals ~ occupations",0.0042887238311965,"permuted"
"animals","animals ~ foods",0.000281465139101319,"permuted"
"animals","animals ~ occupations",0.0152804892482054,"permuted"
"animals","animals ~ foods",0.0195757440482917,"permuted"
"animals","animals ~ occupations",0.0175684781325813,"permuted"
"animals","animals ~ foods",0.049941095506796,"permuted"
"animals","animals ~ occupations",0.055426587141907,"permuted"
"animals","animals ~ foods",0.0106179085659511,"permuted"
"animals","animals ~ occupations",0.0213883294681231,"permuted"
"animals","animals ~ foods",0.0187602385570839,"permuted"
"animals","animals ~ occupations",0.0197911829113048,"permuted"
"animals","animals ~ foods",0.00439706992758631,"permuted"
"animals","animals ~ occupations",0.0407625663984622,"permuted"
"animals","animals ~ foods",0.00401375540072808,"permuted"
"animals","animals ~ occupations",0.00936512515545801,"permuted"
"animals","animals ~ foods",0.0292614091070664,"permuted"
"animals","animals ~ occupations",0.00946862041387049,"permuted"
"animals","animals ~ foods",0.0114745440598093,"permuted"
"animals","animals ~ occupations",0.000439295245963342,"permuted"
"animals","animals ~ foods",0.00431747425133864,"permuted"
"animals","animals ~ occupations",0.000254617561539718,"permuted"
"animals","animals ~ foods",0.0420865439079398,"permuted"
"animals","animals ~ occupations",0.0845518115819586,"permuted"
"animals","animals ~ foods",0.19979006011068,"permuted"
"animals","animals ~ occupations",0.00322018762604794,"permuted"
"animals","animals ~ foods",0.0613707441748566,"permuted"
"animals","animals ~ occupations",0.0154286883238588,"permuted"
"animals","animals ~ foods",0.0193792709437674,"permuted"
"animals","animals ~ occupations",0.0224182006269854,"permuted"
"animals","animals ~ foods",0.122634873033345,"permuted"
"animals","animals ~ occupations",0.0395789622786371,"permuted"
"animals","animals ~ foods",0.0538612906560613,"permuted"
"animals","animals ~ occupations",0.0343297467928152,"permuted"
"animals","animals ~ foods",0.00424164435418803,"permuted"
"animals","animals ~ occupations",0.00255495109878457,"permuted"
"animals","animals ~ foods",0.00279184036330772,"permuted"
"animals","animals ~ occupations",0.00572168808775929,"permuted"
"animals","animals ~ foods",0.0479533926874499,"permuted"
"animals","animals ~ occupations",0.0000029114311468704,"permuted"
"animals","animals ~ foods",0.0586419089393139,"permuted"
"animals","animals ~ occupations",0.00120519644912605,"permuted"
"animals","animals ~ foods",0.0034923125578634,"permuted"
"animals","animals ~ occupations",0.00449931685383251,"permuted"
"animals","animals ~ foods",0.0436277114877144,"permuted"
"animals","animals ~ occupations",0.026361187531147,"permuted"
"animals","animals ~ foods",0.000651212555208507,"permuted"
"animals","animals ~ occupations",0.0491434852397136,"permuted"
"animals","animals ~ foods",0.0872503394448058,"permuted"
"animals","animals ~ occupations",0.000488003285766783,"permuted"
"animals","animals ~ foods",0.0708453727837388,"permuted"
"animals","animals ~ occupations",0.000278926213647769,"permuted"
"animals","animals ~ foods",0.0187275610663024,"permuted"
"animals","animals ~ occupations",0.00558324608166302,"permuted"
"animals","animals ~ foods",0.00332711573112622,"permuted"
"animals","animals ~ occupations",0.0736970336801523,"permuted"
"animals","animals ~ foods",0.0070491186382883,"permuted"
"animals","animals ~ occupations",0.00291973209608349,"permuted"
"animals","animals ~ foods",0.101451081302423,"permuted"
"animals","animals ~ occupations",0.00220221852161726,"permuted"
"animals","animals ~ foods",0.376463004228678,"original"
"animals","animals ~ occupations",0.42454998137665,"original"
"foods","foods ~ animals",0.0000302606695723274,"permuted"
"foods","foods ~ occupations",0.0814896498468857,"permuted"
"foods","foods ~ animals",0.0306219664367851,"permuted"
"foods","foods ~ occupations",0.0686118837428896,"permuted"
"foods","foods ~ animals",0.0663619649682784,"permuted"
"foods","foods ~ occupations",0.187413031309575,"permuted"
"foods","foods ~ animals",0.0971970235669718,"permuted"
"foods","foods ~ occupations",0.0313502786142135,"permuted"
"foods","foods ~ animals",0.0409520954110591,"permuted"
"foods","foods ~ occupations",0.000137630740493728,"permuted"
"foods","foods ~ animals",0.0316693098978373,"permuted"
"foods","foods ~ occupations",0.0381067476473475,"permuted"
"foods","foods ~ animals",0.0354730870191304,"permuted"
"foods","foods ~ occupations",0.000455287527734615,"permuted"
"foods","foods ~ animals",0.0285471789107401,"permuted"
"foods","foods ~ occupations",0.0165156488946268,"permuted"
"foods","foods ~ animals",0.115960702957325,"permuted"
"foods","foods ~ occupations",0.0668851040361697,"permuted"
"foods","foods ~ animals",0.0000997408315792919,"permuted"
"foods","foods ~ occupations",0.0467309159730102,"permuted"
"foods","foods ~ animals",0.073642220816726,"permuted"
"foods","foods ~ occupations",0.0330635985010204,"permuted"
"foods","foods ~ animals",0.00836589995375189,"permuted"
"foods","foods ~ occupations",0.068117434310703,"permuted"
"foods","foods ~ animals",0.0050289841149889,"permuted"
"foods","foods ~ occupations",0.0850096300850691,"permuted"
"foods","foods ~ animals",0.191034646966039,"permuted"
"foods","foods ~ occupations",0.0271420151041885,"permuted"
"foods","foods ~ animals",0.0221757023358593,"permuted"
"foods","foods ~ occupations",0.0000459097207356278,"permuted"
"foods","foods ~ animals",0.00204794379528797,"permuted"
"foods","foods ~ occupations",0.0122475255273721,"permuted"
"foods","foods ~ animals",0.0108578388451144,"permuted"
"foods","foods ~ occupations",0.113705899724819,"permuted"
"foods","foods ~ animals",0.00549588436199407,"permuted"
"foods","foods ~ occupations",0.0240841744684197,"permuted"
"foods","foods ~ animals",0.00786955379695489,"permuted"
"foods","foods ~ occupations",0.0000622781312259199,"permuted"
"foods","foods ~ animals",0.0193531688727966,"permuted"
"foods","foods ~ occupations",0.039810537549206,"permuted"
"foods","foods ~ animals",0.00437346055709083,"permuted"
"foods","foods ~ occupations",0.108678907959651,"permuted"
"foods","foods ~ animals",0.0088034726666248,"permuted"
"foods","foods ~ occupations",0.00191994658432243,"permuted"
"foods","foods ~ animals",0.00105203371847643,"permuted"
"foods","foods ~ occupations",0.0114552288920093,"permuted"
"foods","foods ~ animals",0.0819962255233301,"permuted"
"foods","foods ~ occupations",0.0836147926392156,"permuted"
"foods","foods ~ animals",0.0619565550927575,"permuted"
"foods","foods ~ occupations",0.0542354512781313,"permuted"
"foods","foods ~ animals",0.00239783465911989,"permuted"
"foods","foods ~ occupations",0.0167851526377367,"permuted"
"foods","foods ~ animals",0.104346315395338,"permuted"
"foods","foods ~ occupations",0.0175128432009895,"permuted"
"foods","foods ~ animals",0.141747077100154,"permuted"
"foods","foods ~ occupations",0.10335868989357,"permuted"
"foods","foods ~ animals",0.0218956596433709,"permuted"
"foods","foods ~ occupations",0.0245167569953898,"permuted"
"foods","foods ~ animals",0.0845467368300772,"permuted"
"foods","foods ~ occupations",0.120934738769917,"permuted"
"foods","foods ~ animals",0.0537890264423658,"permuted"
"foods","foods ~ occupations",0.0394714017627825,"permuted"
"foods","foods ~ animals",0.0159395342208531,"permuted"
"foods","foods ~ occupations",0.0741687158835502,"permuted"
"foods","foods ~ animals",0.0327849425614422,"permuted"
"foods","foods ~ occupations",0.00772744964784624,"permuted"
"foods","foods ~ animals",0.0570097919958096,"permuted"
"foods","foods ~ occupations",0.019246301165841,"permuted"
"foods","foods ~ animals",0.0158093743736917,"permuted"
"foods","foods ~ occupations",0.0116288218873932,"permuted"
"foods","foods ~ animals",0.00937260864295745,"permuted"
"foods","foods ~ occupations",0.08648001673044,"permuted"
"foods","foods ~ animals",0.00493152513519912,"permuted"
"foods","foods ~ occupations",0.0961157708654544,"permuted"
"foods","foods ~ animals",0.0452020644245596,"permuted"
"foods","foods ~ occupations",0.0160772282217568,"permuted"
"foods","foods ~ animals",0.0102266326400932,"permuted"
"foods","foods ~ occupations",0.0486333832882415,"permuted"
"foods","foods ~ animals",0.121123935128402,"permuted"
"foods","foods ~ occupations",0.00434199798083021,"permuted"
"foods","foods ~ animals",0.116104804090882,"permuted"
"foods","foods ~ occupations",0.05481479603385,"permuted"
"foods","foods ~ animals",0.0259889188727582,"permuted"
"foods","foods ~ occupations",0.000186383682608995,"permuted"
"foods","foods ~ animals",0.00468968420959802,"permuted"
"foods","foods ~ occupations",0.000233634461193767,"permuted"
"foods","foods ~ animals",0.000120722987439491,"permuted"
"foods","foods ~ occupations",0.0216515386153491,"permuted"
"foods","foods ~ animals",0.0485283379372817,"permuted"
"foods","foods ~ occupations",0.0631189927980215,"permuted"
"foods","foods ~ animals",0.00306336296933382,"permuted"
"foods","foods ~ occupations",0.000255639187426527,"permuted"
"foods","foods ~ animals",0.0142928381697723,"permuted"
"foods","foods ~ occupations",0.017358377594702,"permuted"
"foods","foods ~ animals",0.00256883293465088,"permuted"
"foods","foods ~ occupations",0.0556060839092775,"permuted"
"foods","foods ~ animals",0.0577378520882902,"permuted"
"foods","foods ~ occupations",0.0212398537149908,"permuted"
"foods","foods ~ animals",0.00537099350403876,"permuted"
"foods","foods ~ occupations",0.0060462434379094,"permuted"
"foods","foods ~ animals",0.00458926274327377,"permuted"
"foods","foods ~ occupations",0.0000493203230696846,"permuted"
"foods","foods ~ animals",0.110540265548952,"permuted"
"foods","foods ~ occupations",0.0109050673905751,"permuted"
"foods","foods ~ animals",0.00000940984812711647,"permuted"
"foods","foods ~ occupations",0.0361517932256918,"permuted"
"foods","foods ~ animals",0.00274066111990954,"permuted"
"foods","foods ~ occupations",0.0674527005841076,"permuted"
"foods","foods ~ animals",0.107448472720066,"permuted"
"foods","foods ~ occupations",0.00490628202808362,"permuted"
"foods","foods ~ animals",0.136888405649125,"permuted"
"foods","foods ~ occupations",0.0606895331521251,"permuted"
"foods","foods ~ animals",0.0136643630102287,"permuted"
"foods","foods ~ occupations",0.0849794763606596,"permuted"
"foods","foods ~ animals",0.0739848151255856,"permuted"
"foods","foods ~ occupations",0.0169253344023038,"permuted"
"foods","foods ~ animals",0.0369423114710438,"permuted"
"foods","foods ~ occupations",0.0278413706047807,"permuted"
"foods","foods ~ animals",0.000120235379853928,"permuted"
"foods","foods ~ occupations",0.0341195955800563,"permuted"
"foods","foods ~ animals",0.0676318062766741,"permuted"
"foods","foods ~ occupations",0.0000243289442750568,"permuted"
"foods","foods ~ animals",0.0698554113959169,"permuted"
"foods","foods ~ occupations",0.047966840805578,"permuted"
"foods","foods ~ animals",0.00522472875660049,"permuted"
"foods","foods ~ occupations",0.0693455534850191,"permuted"
"foods","foods ~ animals",0.00278044541220528,"permuted"
"foods","foods ~ occupations",0.000442021687716487,"permuted"
"foods","foods ~ animals",0.0521722853169981,"permuted"
"foods","foods ~ occupations",0.00358238245734903,"permuted"
"foods","foods ~ animals",0.0209215313614565,"permuted"
"foods","foods ~ occupations",0.000684529749960712,"permuted"
"foods","foods ~ animals",0.0208760033874233,"permuted"
"foods","foods ~ occupations",0.0448029411273936,"permuted"
"foods","foods ~ animals",0.208113978906669,"permuted"
"foods","foods ~ occupations",0.0486934892402915,"permuted"
"foods","foods ~ animals",0.0666220233817712,"permuted"
"foods","foods ~ occupations",0.012371720901171,"permuted"
"foods","foods ~ animals",0.00117442687065746,"permuted"
"foods","foods ~ occupations",0.000692654935871746,"permuted"
"foods","foods ~ animals",0.0206545860478142,"permuted"
"foods","foods ~ occupations",0.0278078392917463,"permuted"
"foods","foods ~ animals",0.0952528214227981,"permuted"
"foods","foods ~ occupations",0.00103980195330194,"permuted"
"foods","foods ~ animals",0.0420483221129819,"permuted"
